fecha,ICA,municipio,modelo,tipo,RMSE,MAE,MSE,ICA_real,ICA_7
2025-02-10,80,GETAFE,prophet_30,real,9.0,5,28,80,80.0
2025-02-11,50,GETAFE,prophet_30,real,9.0,8,68,50,50.0
2025-02-12,34,GETAFE,prophet_30,real,9.0,0,0,34,34.0
2025-02-13,66,GETAFE,prophet_30,real,9.0,3,11,66,66.0
2025-02-14,76,GETAFE,prophet_30,real,9.0,2,2,76,76.0
2025-02-15,75,GETAFE,prophet_30,real,9.0,6,41,75,75.0
2025-02-16,54,GETAFE,prophet_30,real,9.0,6,41,54,54.0
2025-02-17,64,GETAFE,prophet_30,real,9.0,0,0,64,64.0
2025-02-18,79,GETAFE,prophet_30,real,9.0,6,41,79,79.0
2025-02-19,64,GETAFE,prophet_30,real,9.0,4,18,64,64.0
2025-02-20,51,GETAFE,prophet_30,real,9.0,12,148,51,51.0
2025-02-21,70,GETAFE,prophet_30,real,9.0,5,24,70,70.0
2025-02-22,34,GETAFE,prophet_30,real,9.0,8,66,34,34.0
2025-02-23,35,GETAFE,prophet_30,real,9.0,11,111,35,35.0
2025-02-24,45,GETAFE,prophet_30,real,9.0,12,151,45,45.0
2025-02-25,38,GETAFE,prophet_30,real,9.0,8,67,38,38.0
2025-02-26,55,GETAFE,prophet_30,real,9.0,4,20,55,55.0
2025-02-27,83,GETAFE,prophet_30,real,9.0,2,5,83,83.0
2025-02-28,54,GETAFE,prophet_30,real,9.0,0,0,54,54.0
2025-03-01,66,GETAFE,prophet_30,predicción,12.0,12,144,54,57.0
2025-03-02,60,GETAFE,prophet_30,predicción,7.0,7,49,53,64.0
2025-03-03,55,GETAFE,prophet_30,predicción,17.0,17,289,38,59.0
2025-03-04,60,GETAFE,prophet_30,predicción,17.0,17,289,43,60.0
2025-03-05,60,GETAFE,prophet_30,predicción,20.0,20,400,40,53.0
2025-03-06,65,GETAFE,prophet_30,predicción,25.0,25,625,40,59.0
2025-03-07,57,GETAFE,prophet_30,predicción,13.0,13,169,44,64.0
2025-03-08,54,GETAFE,prophet_30,predicción,14.0,14,196,68,
2025-03-09,64,GETAFE,prophet_30,predicción,1.0,1,1,63,
2025-03-10,59,GETAFE,prophet_30,predicción,4.0,4,16,55,
2025-03-11,63,GETAFE,prophet_30,predicción,9.0,9,81,54,
2025-03-12,58,GETAFE,prophet_30,predicción,8.0,8,64,50,
2025-03-13,61,GETAFE,prophet_30,predicción,12.0,12,144,49,
2025-03-14,52,GETAFE,prophet_30,predicción,18.0,18,324,70,
2025-03-15,56,GETAFE,prophet_30,predicción,6.0,6,36,50,
2025-03-16,62,GETAFE,prophet_30,predicción,1.0,1,1,63,
2025-03-17,60,GETAFE,prophet_30,predicción,4.0,4,16,56,
2025-03-18,62,GETAFE,prophet_30,predicción,15.0,15,225,47,
2025-03-19,55,GETAFE,prophet_30,predicción,8.0,8,64,63,
2025-03-20,69,GETAFE,prophet_30,predicción,2.0,2,4,71,
2025-03-21,55,GETAFE,prophet_30,predicción,18.0,18,324,73,
2025-03-22,62,GETAFE,prophet_30,predicción,10.0,10,100,72,
2025-03-23,61,GETAFE,prophet_30,predicción,7.0,7,49,68,
2025-03-24,58,GETAFE,prophet_30,predicción,6.0,6,36,64,
2025-03-25,60,GETAFE,prophet_30,predicción,12.0,12,144,48,
2025-03-26,63,GETAFE,prophet_30,predicción,1.0,1,1,62,
2025-03-27,65,GETAFE,prophet_30,predicción,1.0,1,1,64,
2025-03-28,63,GETAFE,prophet_30,predicción,12.0,12,144,51,
2025-03-29,57,GETAFE,prophet_30,predicción,1.0,1,1,58,
2025-03-30,55,GETAFE,prophet_30,predicción,7.0,7,49,62,
2025-01-01,128,GUADALIX DE LA SIERRA,prophet_30,real,9.0,7,50,128,128.0
2025-01-02,82,GUADALIX DE LA SIERRA,prophet_30,real,9.0,4,19,82,82.0
2025-01-03,78,GUADALIX DE LA SIERRA,prophet_30,real,9.0,13,161,78,78.0
2025-01-04,42,GUADALIX DE LA SIERRA,prophet_30,real,9.0,10,110,42,42.0
2025-01-05,87,GUADALIX DE LA SIERRA,prophet_30,real,9.0,12,133,87,87.0
2025-01-06,37,GUADALIX DE LA SIERRA,prophet_30,real,9.0,5,28,37,37.0
2025-01-07,30,GUADALIX DE LA SIERRA,prophet_30,real,9.0,3,9,30,30.0
2025-01-08,86,GUADALIX DE LA SIERRA,prophet_30,real,9.0,13,158,86,86.0
2025-01-09,37,GUADALIX DE LA SIERRA,prophet_30,real,9.0,11,112,37,37.0
2025-01-10,35,GUADALIX DE LA SIERRA,prophet_30,real,9.0,1,2,35,35.0
2025-01-11,39,GUADALIX DE LA SIERRA,prophet_30,real,9.0,6,35,39,39.0
2025-01-12,39,GUADALIX DE LA SIERRA,prophet_30,real,9.0,2,3,39,39.0
2025-01-13,47,GUADALIX DE LA SIERRA,prophet_30,real,9.0,13,167,47,47.0
2025-01-14,40,GUADALIX DE LA SIERRA,prophet_30,real,9.0,8,66,40,40.0
2025-01-15,89,GUADALIX DE LA SIERRA,prophet_30,real,9.0,4,19,89,89.0
2025-01-16,82,GUADALIX DE LA SIERRA,prophet_30,real,9.0,3,8,82,82.0
2025-01-17,50,GUADALIX DE LA SIERRA,prophet_30,real,9.0,8,58,50,50.0
2025-01-18,41,GUADALIX DE LA SIERRA,prophet_30,real,9.0,8,69,41,41.0
2025-01-19,77,GUADALIX DE LA SIERRA,prophet_30,real,9.0,5,28,77,77.0
2025-01-20,54,GUADALIX DE LA SIERRA,prophet_30,real,9.0,0,0,54,54.0
2025-01-21,34,GUADALIX DE LA SIERRA,prophet_30,real,9.0,10,93,34,34.0
2025-01-22,33,GUADALIX DE LA SIERRA,prophet_30,real,9.0,8,59,33,33.0
2025-01-23,81,GUADALIX DE LA SIERRA,prophet_30,real,9.0,11,114,81,81.0
2025-01-24,36,GUADALIX DE LA SIERRA,prophet_30,real,9.0,8,66,36,36.0
2025-01-25,35,GUADALIX DE LA SIERRA,prophet_30,real,9.0,10,97,35,35.0
2025-01-26,31,GUADALIX DE LA SIERRA,prophet_30,real,9.0,9,79,31,31.0
2025-01-27,78,GUADALIX DE LA SIERRA,prophet_30,real,9.0,15,215,78,78.0
2025-01-28,51,GUADALIX DE LA SIERRA,prophet_30,real,9.0,9,83,51,51.0
2025-01-29,34,GUADALIX DE LA SIERRA,prophet_30,real,9.0,1,1,34,34.0
2025-01-30,84,GUADALIX DE LA SIERRA,prophet_30,real,9.0,10,91,84,84.0
2025-01-31,82,GUADALIX DE LA SIERRA,prophet_30,real,9.0,6,37,82,82.0
2025-02-01,47,GUADALIX DE LA SIERRA,prophet_30,real,9.0,10,102,47,47.0
2025-02-02,85,GUADALIX DE LA SIERRA,prophet_30,real,9.0,10,100,85,85.0
2025-02-03,77,GUADALIX DE LA SIERRA,prophet_30,real,9.0,8,58,77,77.0
2025-02-04,35,GUADALIX DE LA SIERRA,prophet_30,real,9.0,4,17,35,35.0
2025-02-05,80,GUADALIX DE LA SIERRA,prophet_30,real,9.0,3,8,80,80.0
2025-02-06,76,GUADALIX DE LA SIERRA,prophet_30,real,9.0,11,131,76,76.0
2025-02-07,34,GUADALIX DE LA SIERRA,prophet_30,real,9.0,8,69,34,34.0
2025-02-08,51,GUADALIX DE LA SIERRA,prophet_30,real,9.0,8,68,51,51.0
2025-02-09,93,GUADALIX DE LA SIERRA,prophet_30,real,9.0,5,28,93,93.0
2025-02-10,63,GUADALIX DE LA SIERRA,prophet_30,real,9.0,2,6,63,63.0
2025-02-11,80,GUADALIX DE LA SIERRA,prophet_30,real,9.0,9,86,80,80.0
2025-02-12,35,GUADALIX DE LA SIERRA,prophet_30,real,9.0,0,0,35,35.0
2025-02-13,69,GUADALIX DE LA SIERRA,prophet_30,real,9.0,7,51,69,69.0
2025-02-14,78,GUADALIX DE LA SIERRA,prophet_30,real,9.0,9,85,78,78.0
2025-02-15,50,GUADALIX DE LA SIERRA,prophet_30,real,9.0,10,101,50,50.0
2025-02-16,69,GUADALIX DE LA SIERRA,prophet_30,real,9.0,4,15,69,69.0
2025-02-17,45,GUADALIX DE LA SIERRA,prophet_30,real,9.0,12,148,45,45.0
2025-02-18,77,GUADALIX DE LA SIERRA,prophet_30,real,9.0,2,3,77,77.0
2025-02-19,47,GUADALIX DE LA SIERRA,prophet_30,real,9.0,15,212,47,47.0
2025-02-20,83,GUADALIX DE LA SIERRA,prophet_30,real,9.0,5,23,83,83.0
2025-02-21,77,GUADALIX DE LA SIERRA,prophet_30,real,9.0,10,100,77,77.0
2025-02-22,39,GUADALIX DE LA SIERRA,prophet_30,real,9.0,10,102,39,39.0
2025-02-23,39,GUADALIX DE LA SIERRA,prophet_30,real,9.0,12,140,39,39.0
2025-02-24,42,GUADALIX DE LA SIERRA,prophet_30,real,9.0,8,67,42,42.0
2025-02-25,37,GUADALIX DE LA SIERRA,prophet_30,real,9.0,2,2,37,37.0
2025-02-26,52,GUADALIX DE LA SIERRA,prophet_30,real,9.0,6,31,52,52.0
2025-02-27,45,GUADALIX DE LA SIERRA,prophet_30,real,9.0,11,117,45,45.0
2025-02-28,41,GUADALIX DE LA SIERRA,prophet_30,real,9.0,8,61,41,41.0
2025-03-01,62,GUADALIX DE LA SIERRA,prophet_30,predicción,4.0,4,16,66,67.0
2025-03-02,59,GUADALIX DE LA SIERRA,prophet_30,predicción,4.0,4,16,63,60.0
2025-03-03,60,GUADALIX DE LA SIERRA,prophet_30,predicción,3.0,3,9,57,57.0
2025-03-04,62,GUADALIX DE LA SIERRA,prophet_30,predicción,7.0,7,49,55,60.0
2025-03-05,56,GUADALIX DE LA SIERRA,prophet_30,predicción,3.0,3,9,53,57.0
2025-03-06,66,GUADALIX DE LA SIERRA,prophet_30,predicción,6.0,6,36,60,56.0
2025-03-07,59,GUADALIX DE LA SIERRA,prophet_30,predicción,4.0,4,16,63,50.0
2025-03-08,63,GUADALIX DE LA SIERRA,prophet_30,predicción,19.0,19,361,82,
2025-03-09,56,GUADALIX DE LA SIERRA,prophet_30,predicción,20.0,20,400,76,
2025-03-10,59,GUADALIX DE LA SIERRA,prophet_30,predicción,5.0,5,25,64,
2025-03-11,59,GUADALIX DE LA SIERRA,prophet_30,predicción,8.0,8,64,67,
2025-03-12,60,GUADALIX DE LA SIERRA,prophet_30,predicción,3.0,3,9,63,
2025-03-13,63,GUADALIX DE LA SIERRA,prophet_30,predicción,2.0,2,4,65,
2025-03-14,64,GUADALIX DE LA SIERRA,prophet_30,predicción,12.0,12,144,76,
2025-03-15,53,GUADALIX DE LA SIERRA,prophet_30,predicción,11.0,11,121,64,
2025-03-16,65,GUADALIX DE LA SIERRA,prophet_30,predicción,4.0,4,16,69,
2025-03-17,61,GUADALIX DE LA SIERRA,prophet_30,predicción,11.0,11,121,50,
2025-03-18,65,GUADALIX DE LA SIERRA,prophet_30,predicción,4.0,4,16,61,
2025-03-19,62,GUADALIX DE LA SIERRA,prophet_30,predicción,3.0,3,9,65,
2025-03-20,53,GUADALIX DE LA SIERRA,prophet_30,predicción,15.0,15,225,68,
2025-03-21,58,GUADALIX DE LA SIERRA,prophet_30,predicción,26.0,26,676,84,
2025-03-22,55,GUADALIX DE LA SIERRA,prophet_30,predicción,22.0,22,484,77,
2025-03-23,54,GUADALIX DE LA SIERRA,prophet_30,predicción,19.0,19,361,73,
2025-03-24,67,GUADALIX DE LA SIERRA,prophet_30,predicción,5.0,5,25,62,
2025-03-25,58,GUADALIX DE LA SIERRA,prophet_30,predicción,17.0,17,289,75,
2025-03-26,53,GUADALIX DE LA SIERRA,prophet_30,predicción,18.0,18,324,71,
2025-03-27,61,GUADALIX DE LA SIERRA,prophet_30,predicción,10.0,10,100,71,
2025-03-28,64,GUADALIX DE LA SIERRA,prophet_30,predicción,18.0,18,324,82,
2025-03-29,61,GUADALIX DE LA SIERRA,prophet_30,predicción,26.0,26,676,87,
2025-03-30,58,GUADALIX DE LA SIERRA,prophet_30,predicción,10.0,10,100,68,
2025-01-01,144,LEGANÉS,prophet_30,real,8.0,0,0,144,144.0
2025-01-02,71,LEGANÉS,prophet_30,real,8.0,2,6,71,71.0
2025-01-03,78,LEGANÉS,prophet_30,real,8.0,5,26,78,78.0
2025-01-04,83,LEGANÉS,prophet_30,real,8.0,3,8,83,83.0
2025-01-05,87,LEGANÉS,prophet_30,real,8.0,4,19,87,87.0
2025-01-06,33,LEGANÉS,prophet_30,real,8.0,4,14,33,33.0
2025-01-07,31,LEGANÉS,prophet_30,real,8.0,3,10,31,31.0
2025-01-08,30,LEGANÉS,prophet_30,real,8.0,5,28,30,30.0
2025-01-09,26,LEGANÉS,prophet_30,real,8.0,7,48,26,26.0
2025-01-10,23,LEGANÉS,prophet_30,real,8.0,13,165,23,23.0
2025-01-11,38,LEGANÉS,prophet_30,real,8.0,9,82,38,38.0
2025-01-12,41,LEGANÉS,prophet_30,real,8.0,12,134,41,41.0
2025-01-13,83,LEGANÉS,prophet_30,real,8.0,6,41,83,83.0
2025-01-14,58,LEGANÉS,prophet_30,real,8.0,2,5,58,58.0
2025-01-15,90,LEGANÉS,prophet_30,real,8.0,0,0,90,90.0
2025-01-16,91,LEGANÉS,prophet_30,real,8.0,7,43,91,91.0
2025-01-17,50,LEGANÉS,prophet_30,real,8.0,2,4,50,50.0
2025-01-18,83,LEGANÉS,prophet_30,real,8.0,0,0,83,83.0
2025-01-19,81,LEGANÉS,prophet_30,real,8.0,2,3,81,81.0
2025-01-20,58,LEGANÉS,prophet_30,real,8.0,2,5,58,58.0
2025-01-21,53,LEGANÉS,prophet_30,real,8.0,1,1,53,53.0
2025-01-22,31,LEGANÉS,prophet_30,real,8.0,4,15,31,31.0
2025-01-23,57,LEGANÉS,prophet_30,real,8.0,0,0,57,57.0
2025-01-24,29,LEGANÉS,prophet_30,real,8.0,12,138,29,29.0
2025-01-25,27,LEGANÉS,prophet_30,real,8.0,1,1,27,27.0
2025-01-26,23,LEGANÉS,prophet_30,real,8.0,8,56,23,23.0
2025-01-27,30,LEGANÉS,prophet_30,real,8.0,2,6,30,30.0
2025-01-28,51,LEGANÉS,prophet_30,real,8.0,16,242,51,51.0
2025-01-29,39,LEGANÉS,prophet_30,real,8.0,6,38,39,39.0
2025-01-30,33,LEGANÉS,prophet_30,real,8.0,1,2,33,33.0
2025-01-31,67,LEGANÉS,prophet_30,real,8.0,1,2,67,67.0
2025-02-01,50,LEGANÉS,prophet_30,real,8.0,9,84,50,50.0
2025-02-02,42,LEGANÉS,prophet_30,real,8.0,6,42,42,42.0
2025-02-03,62,LEGANÉS,prophet_30,real,8.0,3,10,62,62.0
2025-02-04,59,LEGANÉS,prophet_30,real,8.0,3,9,59,59.0
2025-02-05,77,LEGANÉS,prophet_30,real,8.0,8,67,77,77.0
2025-02-06,75,LEGANÉS,prophet_30,real,8.0,8,63,75,75.0
2025-02-07,84,LEGANÉS,prophet_30,real,8.0,8,59,84,84.0
2025-02-08,31,LEGANÉS,prophet_30,real,8.0,10,91,31,31.0
2025-02-09,81,LEGANÉS,prophet_30,real,8.0,3,9,81,81.0
2025-02-10,80,LEGANÉS,prophet_30,real,8.0,0,0,80,80.0
2025-02-11,67,LEGANÉS,prophet_30,real,8.0,2,2,67,67.0
2025-02-12,34,LEGANÉS,prophet_30,real,8.0,4,13,34,34.0
2025-02-13,73,LEGANÉS,prophet_30,real,8.0,11,118,73,73.0
2025-02-14,78,LEGANÉS,prophet_30,real,8.0,0,0,78,78.0
2025-02-15,77,LEGANÉS,prophet_30,real,8.0,6,33,77,77.0
2025-02-16,69,LEGANÉS,prophet_30,real,8.0,5,21,69,69.0
2025-02-17,77,LEGANÉS,prophet_30,real,8.0,0,0,77,77.0
2025-02-18,78,LEGANÉS,prophet_30,real,8.0,2,5,78,78.0
2025-02-19,79,LEGANÉS,prophet_30,real,8.0,1,2,79,79.0
2025-02-20,76,LEGANÉS,prophet_30,real,8.0,1,1,76,76.0
2025-02-21,76,LEGANÉS,prophet_30,real,8.0,2,3,76,76.0
2025-02-22,34,LEGANÉS,prophet_30,real,8.0,7,56,34,34.0
2025-02-23,34,LEGANÉS,prophet_30,real,8.0,9,89,34,34.0
2025-02-24,77,LEGANÉS,prophet_30,real,8.0,3,9,77,77.0
2025-02-25,34,LEGANÉS,prophet_30,real,8.0,0,0,34,34.0
2025-02-26,67,LEGANÉS,prophet_30,real,8.0,1,2,67,67.0
2025-02-27,77,LEGANÉS,prophet_30,real,8.0,2,4,77,77.0
2025-02-28,76,LEGANÉS,prophet_30,real,8.0,4,16,76,76.0
2025-03-01,58,LEGANÉS,prophet_30,predicción,5.0,5,25,53,54.0
2025-03-02,55,LEGANÉS,prophet_30,predicción,4.0,4,16,51,56.0
2025-03-03,56,LEGANÉS,prophet_30,predicción,4.0,4,16,52,54.0
2025-03-04,61,LEGANÉS,prophet_30,predicción,4.0,4,16,57,55.0
2025-03-05,53,LEGANÉS,prophet_30,predicción,1.0,1,1,54,57.0
2025-03-06,63,LEGANÉS,prophet_30,predicción,1.0,1,1,62,54.0
2025-03-07,61,LEGANÉS,prophet_30,predicción,17.0,17,289,44,64.0
2025-03-08,54,LEGANÉS,prophet_30,predicción,12.0,12,144,66,
2025-03-09,58,LEGANÉS,prophet_30,predicción,3.0,3,9,61,
2025-03-10,58,LEGANÉS,prophet_30,predicción,7.0,7,49,51,
2025-03-11,56,LEGANÉS,prophet_30,predicción,5.0,5,25,51,
2025-03-12,57,LEGANÉS,prophet_30,predicción,6.0,6,36,51,
2025-03-13,59,LEGANÉS,prophet_30,predicción,10.0,10,100,49,
2025-03-14,57,LEGANÉS,prophet_30,predicción,9.0,9,81,66,
2025-03-15,53,LEGANÉS,prophet_30,predicción,0.0,0,0,53,
2025-03-16,60,LEGANÉS,prophet_30,predicción,1.0,1,1,61,
2025-03-17,59,LEGANÉS,prophet_30,predicción,8.0,8,64,51,
2025-03-18,55,LEGANÉS,prophet_30,predicción,11.0,11,121,44,
2025-03-19,58,LEGANÉS,prophet_30,predicción,0.0,0,0,58,
2025-03-20,57,LEGANÉS,prophet_30,predicción,10.0,10,100,67,
2025-03-21,55,LEGANÉS,prophet_30,predicción,14.0,14,196,69,
2025-03-22,60,LEGANÉS,prophet_30,predicción,10.0,10,100,70,
2025-03-23,55,LEGANÉS,prophet_30,predicción,8.0,8,64,63,
2025-03-24,64,LEGANÉS,prophet_30,predicción,4.0,4,16,60,
2025-03-25,56,LEGANÉS,prophet_30,predicción,11.0,11,121,45,
2025-03-26,57,LEGANÉS,prophet_30,predicción,7.0,7,49,50,
2025-03-27,53,LEGANÉS,prophet_30,predicción,2.0,2,4,51,
2025-03-28,55,LEGANÉS,prophet_30,predicción,4.0,4,16,59,
2025-03-29,57,LEGANÉS,prophet_30,predicción,3.0,3,9,60,
2025-03-30,58,LEGANÉS,prophet_30,predicción,3.0,3,9,55,
2025-01-01,128,MAJADAHONDA,prophet_30,real,9.0,1,1,128,128.0
2025-01-02,82,MAJADAHONDA,prophet_30,real,9.0,6,42,82,82.0
2025-01-03,78,MAJADAHONDA,prophet_30,real,9.0,12,139,78,78.0
2025-01-04,42,MAJADAHONDA,prophet_30,real,9.0,10,97,42,42.0
2025-01-05,87,MAJADAHONDA,prophet_30,real,9.0,11,123,87,87.0
2025-01-06,35,MAJADAHONDA,prophet_30,real,9.0,6,31,35,35.0
2025-01-07,34,MAJADAHONDA,prophet_30,real,9.0,2,4,34,34.0
2025-01-08,86,MAJADAHONDA,prophet_30,real,9.0,7,51,86,86.0
2025-01-09,37,MAJADAHONDA,prophet_30,real,9.0,5,23,37,37.0
2025-01-10,26,MAJADAHONDA,prophet_30,real,9.0,7,43,26,26.0
2025-01-11,33,MAJADAHONDA,prophet_30,real,9.0,7,56,33,33.0
2025-01-12,36,MAJADAHONDA,prophet_30,real,9.0,4,13,36,36.0
2025-01-13,83,MAJADAHONDA,prophet_30,real,9.0,9,83,83,83.0
2025-01-14,35,MAJADAHONDA,prophet_30,real,9.0,8,64,35,35.0
2025-01-15,89,MAJADAHONDA,prophet_30,real,9.0,5,23,89,89.0
2025-01-16,83,MAJADAHONDA,prophet_30,real,9.0,14,195,83,83.0
2025-01-17,50,MAJADAHONDA,prophet_30,real,9.0,3,8,50,50.0
2025-01-18,40,MAJADAHONDA,prophet_30,real,9.0,8,64,40,40.0
2025-01-19,77,MAJADAHONDA,prophet_30,real,9.0,5,27,77,77.0
2025-01-20,47,MAJADAHONDA,prophet_30,real,9.0,9,85,47,47.0
2025-01-21,34,MAJADAHONDA,prophet_30,real,9.0,9,89,34,34.0
2025-01-22,34,MAJADAHONDA,prophet_30,real,9.0,6,41,34,34.0
2025-01-23,81,MAJADAHONDA,prophet_30,real,9.0,14,197,81,81.0
2025-01-24,30,MAJADAHONDA,prophet_30,real,9.0,8,70,30,30.0
2025-01-25,30,MAJADAHONDA,prophet_30,real,9.0,8,63,30,30.0
2025-01-26,28,MAJADAHONDA,prophet_30,real,9.0,8,62,28,28.0
2025-01-27,78,MAJADAHONDA,prophet_30,real,9.0,15,211,78,78.0
2025-01-28,51,MAJADAHONDA,prophet_30,real,9.0,9,80,51,51.0
2025-01-29,29,MAJADAHONDA,prophet_30,real,9.0,3,8,29,29.0
2025-01-30,84,MAJADAHONDA,prophet_30,real,9.0,13,162,84,84.0
2025-01-31,82,MAJADAHONDA,prophet_30,real,9.0,4,20,82,82.0
2025-02-01,47,MAJADAHONDA,prophet_30,real,9.0,12,143,47,47.0
2025-02-02,85,MAJADAHONDA,prophet_30,real,9.0,13,179,85,85.0
2025-02-03,77,MAJADAHONDA,prophet_30,real,9.0,0,0,77,77.0
2025-02-04,41,MAJADAHONDA,prophet_30,real,9.0,1,1,41,41.0
2025-02-05,80,MAJADAHONDA,prophet_30,real,9.0,4,14,80,80.0
2025-02-06,76,MAJADAHONDA,prophet_30,real,9.0,11,120,76,76.0
2025-02-07,29,MAJADAHONDA,prophet_30,real,9.0,17,283,29,29.0
2025-02-08,51,MAJADAHONDA,prophet_30,real,9.0,5,28,51,51.0
2025-02-09,93,MAJADAHONDA,prophet_30,real,9.0,4,16,93,93.0
2025-02-10,63,MAJADAHONDA,prophet_30,real,9.0,0,0,63,63.0
2025-02-11,80,MAJADAHONDA,prophet_30,real,9.0,11,112,80,80.0
2025-02-12,34,MAJADAHONDA,prophet_30,real,9.0,2,4,34,34.0
2025-02-13,69,MAJADAHONDA,prophet_30,real,9.0,5,25,69,69.0
2025-02-14,78,MAJADAHONDA,prophet_30,real,9.0,2,2,78,78.0
2025-02-15,50,MAJADAHONDA,prophet_30,real,9.0,9,86,50,50.0
2025-02-16,69,MAJADAHONDA,prophet_30,real,9.0,9,84,69,69.0
2025-02-17,48,MAJADAHONDA,prophet_30,real,9.0,12,144,48,48.0
2025-02-18,77,MAJADAHONDA,prophet_30,real,9.0,7,50,77,77.0
2025-02-19,47,MAJADAHONDA,prophet_30,real,9.0,14,203,47,47.0
2025-02-20,83,MAJADAHONDA,prophet_30,real,9.0,6,40,83,83.0
2025-02-21,77,MAJADAHONDA,prophet_30,real,9.0,9,79,77,77.0
2025-02-22,39,MAJADAHONDA,prophet_30,real,9.0,8,64,39,39.0
2025-02-23,39,MAJADAHONDA,prophet_30,real,9.0,11,122,39,39.0
2025-02-24,42,MAJADAHONDA,prophet_30,real,9.0,9,88,42,42.0
2025-02-25,33,MAJADAHONDA,prophet_30,real,9.0,1,2,33,33.0
2025-02-26,52,MAJADAHONDA,prophet_30,real,9.0,8,61,52,52.0
2025-02-27,48,MAJADAHONDA,prophet_30,real,9.0,9,83,48,48.0
2025-02-28,38,MAJADAHONDA,prophet_30,real,9.0,6,39,38,38.0
2025-03-01,58,MAJADAHONDA,prophet_30,predicción,10.0,10,100,68,60.0
2025-03-02,64,MAJADAHONDA,prophet_30,predicción,2.0,2,4,66,60.0
2025-03-03,61,MAJADAHONDA,prophet_30,predicción,9.0,9,81,52,62.0
2025-03-04,66,MAJADAHONDA,prophet_30,predicción,9.0,9,81,57,62.0
2025-03-05,56,MAJADAHONDA,prophet_30,predicción,5.0,5,25,51,61.0
2025-03-06,58,MAJADAHONDA,prophet_30,predicción,5.0,5,25,53,55.0
2025-03-07,68,MAJADAHONDA,prophet_30,predicción,18.0,18,324,50,63.0
2025-03-08,60,MAJADAHONDA,prophet_30,predicción,15.0,15,225,75,
2025-03-09,57,MAJADAHONDA,prophet_30,predicción,9.0,9,81,66,
2025-03-10,57,MAJADAHONDA,prophet_30,predicción,3.0,3,9,60,
2025-03-11,62,MAJADAHONDA,prophet_30,predicción,2.0,2,4,64,
2025-03-12,61,MAJADAHONDA,prophet_30,predicción,0.0,0,0,61,
2025-03-13,54,MAJADAHONDA,prophet_30,predicción,0.0,0,0,54,
2025-03-14,62,MAJADAHONDA,prophet_30,predicción,6.0,6,36,68,
2025-03-15,58,MAJADAHONDA,prophet_30,predicción,3.0,3,9,55,
2025-03-16,62,MAJADAHONDA,prophet_30,predicción,1.0,1,1,63,
2025-03-17,57,MAJADAHONDA,prophet_30,predicción,1.0,1,1,56,
2025-03-18,56,MAJADAHONDA,prophet_30,predicción,3.0,3,9,53,
2025-03-19,57,MAJADAHONDA,prophet_30,predicción,10.0,10,100,67,
2025-03-20,60,MAJADAHONDA,prophet_30,predicción,19.0,19,361,79,
2025-03-21,58,MAJADAHONDA,prophet_30,predicción,20.0,20,400,78,
2025-03-22,58,MAJADAHONDA,prophet_30,predicción,17.0,17,289,75,
2025-03-23,61,MAJADAHONDA,prophet_30,predicción,13.0,13,169,74,
2025-03-24,57,MAJADAHONDA,prophet_30,predicción,13.0,13,169,70,
2025-03-25,60,MAJADAHONDA,prophet_30,predicción,0.0,0,0,60,
2025-03-26,56,MAJADAHONDA,prophet_30,predicción,5.0,5,25,61,
2025-03-27,56,MAJADAHONDA,prophet_30,predicción,6.0,6,36,62,
2025-03-28,58,MAJADAHONDA,prophet_30,predicción,8.0,8,64,66,
2025-03-29,66,MAJADAHONDA,prophet_30,predicción,8.0,8,64,74,
2025-03-30,62,MAJADAHONDA,prophet_30,predicción,12.0,12,144,74,
2025-01-01,128,MÓSTOLES,prophet_30,real,10.0,2,2,128,128.0
2025-01-02,82,MÓSTOLES,prophet_30,real,10.0,0,0,82,82.0
2025-01-03,78,MÓSTOLES,prophet_30,real,10.0,6,34,78,78.0
2025-01-04,42,MÓSTOLES,prophet_30,real,10.0,17,302,42,42.0
2025-01-05,87,MÓSTOLES,prophet_30,real,10.0,10,94,87,87.0
2025-01-06,47,MÓSTOLES,prophet_30,real,10.0,7,47,47,47.0
2025-01-07,33,MÓSTOLES,prophet_30,real,10.0,3,7,33,33.0
2025-01-08,86,MÓSTOLES,prophet_30,real,10.0,17,296,86,86.0
2025-01-09,37,MÓSTOLES,prophet_30,real,10.0,8,69,37,37.0
2025-01-10,83,MÓSTOLES,prophet_30,real,10.0,28,804,83,83.0
2025-01-11,33,MÓSTOLES,prophet_30,real,10.0,8,65,33,33.0
2025-01-12,35,MÓSTOLES,prophet_30,real,10.0,7,47,35,35.0
2025-01-13,47,MÓSTOLES,prophet_30,real,10.0,8,65,47,47.0
2025-01-14,43,MÓSTOLES,prophet_30,real,10.0,6,32,43,43.0
2025-01-15,89,MÓSTOLES,prophet_30,real,10.0,4,13,89,89.0
2025-01-16,82,MÓSTOLES,prophet_30,real,10.0,5,24,82,82.0
2025-01-17,50,MÓSTOLES,prophet_30,real,10.0,3,9,50,50.0
2025-01-18,47,MÓSTOLES,prophet_30,real,10.0,7,56,47,47.0
2025-01-19,77,MÓSTOLES,prophet_30,real,10.0,3,7,77,77.0
2025-01-20,47,MÓSTOLES,prophet_30,real,10.0,7,43,47,47.0
2025-01-21,34,MÓSTOLES,prophet_30,real,10.0,14,201,34,34.0
